15-52	79.0	79.0	79.0	79.0	78.0
15-54	74.0	74.0	72.0	73.0	72.0
15-56	75.0	75.0	73.0	73.0	73.0
15-58	80.0	79.0	80.0	79.0	78.0
16-00	80.0	80.0	80.0	80.0	78.0
16-02	75.0	75.0	71.0	73.0	73.0
16-04	80.0	80.0	79.0	78.0	78.0
16-06	74.0	74.0	73.0	73.0	73.0
16-08	79.0	79.0	75.0	76.0	70.0
16-10	76.0	76.0	72.0	71.0	70.0
16-12	83.0	81.0	82.0	81.0	81.0
16-14	80.0	80.0	80.0	77.0	77.0
16-16	83.0	83.0	81.0	80.0	75.0
16-18	74.0	74.0	70.0	73.0	73.0
16-20	79.0	79.0	79.0	75.0	76.0
16-22	81.0	80.0	80.0	81.0	80.0
16-24	81.0	81.0	79.0	75.0	78.0
16-26	81.0	81.0	79.0	74.0	77.0
16-28	74.0	74.0	71.0	74.0	67.0
16-30	81.0	81.0	81.0	80.0	79.0
16-32	84.0	79.0	82.0	83.0	83.0
16-34	82.0	81.0	82.0	78.0	78.0
16-36	79.0	79.0	79.0	78.0	79.0
16-38	82.0	77.0	81.0	82.0	81.0
16-40	83.0	83.0	83.0	82.0	79.0
16-42	79.0	79.0	77.0	79.0	78.0
16-44	82.0	82.0	82.0	79.0	79.0
16-46	82.0	82.0	82.0	81.0	76.0
16-48	75.0	75.0	75.0	73.0	74.0
16-50	83.0	83.0	83.0	82.0	79.0
16-52	79.0	79.0	78.0	76.0	77.0
16-54	80.0	80.0	78.0	75.0	76.0
16-56	82.0	80.0	81.0	82.0	81.0
16-58	82.0	81.0	82.0	78.0	76.0
17-00	78.0	78.0	75.0	77.0	74.0
17-02	83.0	83.0	81.0	81.0	77.0
17-04	74.0	74.0	71.0	71.0	71.0
17-06	76.0	76.0	75.0	75.0	73.0
17-08	81.0	81.0	79.0	80.0	76.0
17-10	73.0	73.0	72.0	72.0	72.0
17-12	80.0	80.0	79.0	75.0	75.0
17-14	82.0	82.0	82.0	80.0	76.0
17-16	68.0	68.0	65.0	66.0	65.0
17-18	81.0	81.0	79.0	80.0	80.0
17-20	78.0	78.0	76.0	77.0	77.0
17-22	83.0	82.0	83.0	81.0	76.0
17-24	76.0	76.0	75.0	73.0	73.0
17-26	81.0	79.0	81.0	80.0	79.0
17-28	76.0	76.0	75.0	75.0	74.0
17-30	84.0	84.0	84.0	83.0	80.0
17-32	78.0	78.0	76.0	75.0	76.0
17-34	80.0	80.0	79.0	78.0	76.0
17-36	83.0	83.0	83.0	82.0	81.0
17-38	79.0	78.0	79.0	77.0	75.0
17-40	80.0	79.0	80.0	79.0	78.0
17-42	76.0	76.0	76.0	75.0	74.0
17-44	74.0	74.0	74.0	74.0	73.0
17-46	88.0	88.0	88.0	88.0	86.0
17-48	72.0	72.0	72.0	72.0	71.0
17-50	91.0	89.0	91.0	90.0	88.0
17-52	72.0	72.0	71.0	71.0	70.0
17-54	93.0	91.0	93.0	91.0	90.0
17-56	70.0	70.0	68.0	69.0	68.0
17-58	96.0	95.0	96.0	96.0	93.0
18-00	79.0	79.0	78.0	78.0	78.0
18-02	80.0	80.0	80.0	79.0	78.0
18-04	83.0	81.0	83.0	83.0	82.0
18-06	91.0	91.0	90.0	90.0	88.0
18-08	70.0	71.0	69.0	68.0	69.0
18-10	90.0	90.0	90.0	90.0	89.0
18-12	70.0	70.0	68.0	68.0	68.0
18-14	91.0	91.0	91.0	90.0	88.0
18-16	70.0	70.0	68.0	69.0	69.0
18-18	93.0	93.0	92.0	92.0	89.0
18-20	76.0	76.0	75.0	76.0	75.0
18-22	71.0	71.0	67.0	67.0	67.0
18-24	80.0	79.0	79.0	80.0	79.0
18-26	69.0	69.0	68.0	69.0	68.0
18-28	72.0	72.0	69.0	71.0	72.0
18-30	90.0	88.0	90.0	90.0	86.0
18-32	81.0	81.0	81.0	79.0	78.0
18-34	74.0	74.0	73.0	73.0	71.0
18-36	75.0	74.0	75.0	73.0	72.0
18-38	63.0	63.0	61.0	60.0	61.0
18-40	60.0	60.0	58.0	59.0	59.0
18-42	84.0	83.0	84.0	83.0	82.0
18-44	72.0	72.0	71.0	71.0	71.0
18-46	70.0	70.0	69.0	70.0	69.0
18-48	71.0	70.0	70.0	71.0	70.0
18-50	77.0	75.0	76.0	77.0	72.0
18-52	77.0	77.0	75.0	75.0	72.0
18-54	76.0	76.0	76.0	75.0	75.0
18-56	95.0	94.0	95.0	95.0	92.0
18-58	72.0	72.0	71.0	71.0	72.0
19-00	86.0	86.0	86.0	85.0	84.0
19-02	82.0	82.0	80.0	82.0	80.0
19-04	69.0	69.0	68.0	68.0	68.0
19-06	91.0	90.0	91.0	90.0	87.0
19-08	70.0	70.0	68.0	68.0	68.0
19-10	94.0	94.0	94.0	92.0	90.0
19-12	72.0	72.0	71.0	70.0	71.0
19-14	89.0	88.0	89.0	89.0	87.0
19-16	53.0	53.0	49.0	50.0	50.0
19-18	48.0	48.0	45.0	47.0	46.0
19-21	47.0	47.0	42.0	43.0	42.0
19-24	61.0	60.0	55.0	55.0	55.0
19-26	55.0	55.0	50.0	52.0	51.0
19-27	50.0	50.0	46.0	48.0	47.0
19-29	49.0	49.0	45.0	45.0	46.0
19-31	48.0	48.0	44.0	45.0	45.0
